198,182,8
182,223,9
223,182,9
182,242,11
242,182,11
181,184,9
184,181,9
181,188,11
188,181,11
181,196,12
196,181,12
181,230,6
230,181,6
180,213,4
213,180,4
179,193,11
193,179,11
179,212,10
212,179,10
179,244,8
244,179,8
178,236,3
236,178,3
177,186,4
186,177,4
177,189,4
189,177,4
177,203,7
203,177,7
177,249,8
249,177,8
176,191,3
191,176,3
176,202,5
202,176,5
176,204,7
204,176,7
176,222,8
222,176,8
176,225,10
225,176,10
175,246,4
246,175,4
174,179,10
179,174,10
174,192,8
192,174,8
174,243,8
243,174,8
172,180,9
180,172,9
172,197,10
197,172,10
172,213,6
213,172,6
172,235,8
235,172,8
171,172,7
172,171,7
171,180,11
180,171,11
171,213,7
213,171,7
171,235,4
235,171,4
171,238,6
238,171,6
171,245,12
245,171,12
170,182,7
182,170,7
170,198,11
198,170,11
170,223,4
223,170,4
170,229,11
229,170,11
170,249,12
249,170,12
169,177,9
177,169,9
169,186,6
186,169,6
169,189,9
189,169,9
169,190,10
190,169,10
169,220,11
220,169,11
168,187,5
187,168,5
168,204,12
204,168,12
168,208,9
208,168,9
168,226,8
226,168,8
168,231,1
231,168,1
168,248,11
248,168,11
167,224,8
224,167,8
166,236,10
236,166,10
165,171,12
171,165,12
165,172,10
172,165,10
165,180,2
180,165,2
165,191,11
191,165,11
165,213,6
213,165,6
164,190,8
190,164,8
164,194,8
194,164,8
164,220,6
220,164,6
164,247,10
247,164,10
163,202,10
202,163,10
163,209,3
209,163,3
163,211,2
211,163,2
163,222,6
222,163,6
163,225,12
225,163,12
162,192,10
192,162,10
161,169,11
169,161,11
161,177,8
177,161,8
161,186,7
186,161,7
161,189,11
189,161,11
161,229,11
229,161,11
161,249,12
249,161,12
160,168,7
168,160,7
160,176,7
176,160,7
160,187,11
187,160,11
160,191,6
191,160,6
160,202,9
202,160,9
160,204,7
204,160,7
160,225,12
225,160,12
160,231,7
231,160,7
159,234,6
234,159,6
159,239,11
239,159,11
158,170,6
170,158,6
158,200,8
200,158,8
158,203,10
203,158,10
158,223,6
223,158,6
158,229,10
229,158,10
158,249,6
249,158,6
157,181,6
181,157,6
157,184,5
184,157,5
157,188,11
188,157,11
157,197,8
197,157,8
157,230,6
230,157,6
156,196,9
196,156,9
156,205,6
205,156,6
156,207,8
207,156,8
156,210,5
210,156,5
156,212,9
212,156,9
156,214,4
214,156,4
156,219,1
219,156,1
156,221,8
221,156,8
155,165,6
165,155,6
155,171,8
171,155,8
155,172,5
172,155,5
155,180,4
180,155,4
155,197,12
197,155,12
155,213,2
213,155,2
155,235,10
235,155,10
155,238,12
238,155,12
154,171,9
171,154,9
154,195,12
195,154,12
154,235,10
235,154,10
154,238,3
238,154,3
154,245,5
245,154,5
153,228,6
228,153,6
153,241,5
241,153,5
152,179,11
179,152,11
152,207,9
207,152,9
152,210,11
210,152,11
152,212,6
212,152,6
152,221,12
221,152,12
152,244,4
244,152,4
152,246,10
246,152,10
151,168,10
168,151,10
151,187,7
187,151,7
151,208,1
208,151,1
151,226,5
226,151,5
151,231,10
231,151,10
150,164,10
164,150,10
150,169,7
169,150,7
150,177,9
177,150,9
150,186,9
186,150,9
150,189,7
189,150,7
150,190,7
190,150,7
150,203,12
203,150,12
150,220,5
220,150,5
149,163,8
163,149,8
149,206,11
206,149,11
149,209,6
209,149,6
149,211,6
211,149,6
149,222,12
222,149,12
149,225,11
225,149,11
148,157,2
157,148,2
148,181,6
181,148,6
148,184,4
184,148,4
148,188,9
188,148,9
148,197,8
197,148,8
148,230,5
230,148,5
147,162,10
162,147,10
147,166,12
166,147,12
146,218,7
218,146,7
146,224,12
224,146,12
146,227,5
227,146,5
145,146,11
146,145,11
144,168,10
168,144,10
144,185,4
185,144,4
144,187,12
187,144,12
144,201,9
201,144,9
144,204,12
204,144,12
144,231,10
231,144,10
144,232,12
232,144,12
144,248,2
248,144,2
143,152,8
152,143,8
143,175,11
175,143,11
143,179,9
179,143,9
143,193,7
193,143,7
143,212,12
212,143,12
143,244,8
244,143,8
143,246,8
246,143,8
142,154,12
154,142,12
142,155,5
155,142,5
142,165,5
165,142,5
142,171,9
171,142,9
142,172,10
172,142,10
142,180,5
180,142,5
142,195,9
195,142,9
142,213,4
213,142,4
142,235,12
235,142,12
142,238,11
238,142,11
140,147,5
147,140,5
140,162,11
162,140,11
139,156,7
156,139,7
139,196,5
196,139,5
139,205,2
205,139,2
139,210,10
210,139,10
139,214,9
214,139,9
139,219,7
219,139,7
139,221,11
221,139,11
138,151,12
151,138,12
138,188,11
188,138,11
138,226,12
226,138,12
138,233,10
233,138,10
138,239,12
239,138,12
138,240,3
240,138,3
137,145,12
145,137,12
137,146,4
146,137,4
137,183,12
183,137,12
137,215,12
215,137,12
137,218,5
218,137,5
137,224,11
224,137,11
137,227,8
227,137,8
136,159,3
159,136,3
136,234,4
234,136,4
135,141,7
141,135,7
135,181,8
181,135,8
135,230,12
230,135,12
134,137,11
137,134,11
134,145,11
145,134,11
134,146,7
146,134,7
134,227,4
227,134,4
133,166,7
166,133,7
132,154,9
154,132,9
132,171,8
171,132,8
132,235,6
235,132,6
132,238,7
238,132,7
131,143,6
143,131,6
131,179,10
179,131,10
131,193,2
193,131,2
131,243,11
243,131,11
130,194,6
194,130,6
130,234,12
234,130,12
129,133,8
133,129,8
129,147,9
147,129,9
129,166,4
166,129,4
129,178,12
178,129,12
129,236,10
236,129,10
128,136,12
136,128,12
128,159,10
159,128,10
128,173,12
173,128,12
128,239,2
239,128,2
126,183,9
183,126,9
126,215,6
215,126,6
125,148,5
148,125,5
125,157,3
157,125,3
125,172,12
172,125,12
125,181,9
181,125,9
125,184,6
184,125,6
125,197,6
197,125,6
125,230,9
230,125,9
124,142,7
142,124,7
124,155,2
155,124,2
124,165,6
165,124,6
124,171,9
171,124,9
124,172,5
172,124,5
124,180,4
180,124,4
124,197,11
197,124,11
124,213,4
213,124,4
124,235,11
235,124,11
123,175,8
175,123,8
123,246,11
246,123,11
122,139,2
139,122,2
122,156,6
156,122,6
122,196,6
196,122,6
122,205,1
205,122,1
122,207,12
207,122,12
122,210,9
210,122,9
122,214,8
214,122,8
122,219,6
219,122,6
122,221,10
221,122,10
121,158,9
158,121,9
121,170,4
170,121,4
121,182,4
182,121,4
121,198,8
198,121,8
121,223,5
223,121,5
121,242,10
242,121,10
120,145,10
145,120,10
120,161,10
161,120,10
120,229,9
229,120,9
119,120,11
120,119,11
119,134,5
134,119,5
119,137,10
137,119,10
119,145,6
145,119,6
119,146,8
146,119,8
119,227,8
227,119,8
118,124,7
124,118,7
118,142,12
142,118,12
118,151,11
151,118,11
118,155,8
155,118,8
118,165,9
165,118,9
118,172,9
172,118,9
118,180,8
180,118,8
118,184,12
184,118,12
118,197,7
197,118,7
118,208,11
208,118,11
118,213,10
213,118,10
117,140,11
140,117,11
117,147,12
147,117,12
117,167,10
167,117,10
117,178,7
178,117,7
117,236,9
236,117,9
116,164,5
164,116,5
116,190,8
190,116,8
116,194,9
194,116,9
116,220,9
220,116,9
116,247,8
247,116,8
115,153,6
153,115,6
115,228,9
228,115,9
115,241,7
241,115,7
114,163,6
163,114,6
114,176,9
176,114,9
114,191,11
191,114,11
114,202,8
202,114,8
114,204,12
204,114,12
114,209,8
209,114,8
114,211,7
211,114,7
114,222,3
222,114,3
114,225,12
225,114,12
113,121,6
121,113,6
113,158,10
158,113,10
113,170,8
170,113,8
113,182,9
182,113,9
113,198,6
198,113,6
113,223,5
223,113,5
113,242,6
242,113,6
112,128,10
128,112,10
112,136,6
136,112,6
112,159,5
159,112,5
112,234,9
234,112,9
112,239,11
239,112,11
110,122,6
122,110,6
110,139,7
139,110,7
110,156,4
156,110,4
110,196,6
196,110,6
110,205,6
205,110,6
110,207,12
207,110,12
110,210,9
210,110,9
110,212,12
212,110,12
110,214,3
214,110,3
110,219,5
219,110,5
110,221,12
221,110,12
109,126,10
126,109,10
109,137,6
137,109,6
109,146,9
146,109,9
109,183,7
183,109,7
109,215,7
215,109,7
109,218,8
218,109,8
108,110,7
110,108,7
108,122,9
122,108,9
108,135,12
135,108,12
108,139,8
139,108,8
108,156,11
156,108,11
108,181,11
181,108,11
108,196,4
196,108,4
108,205,9
205,108,9
108,214,10
214,108,10
108,219,12
219,108,12
107,130,12
130,107,12
107,173,9
173,107,9
107,200,9
200,107,9
107,203,12
203,107,12
106,123,12
123,106,12
106,131,3
131,106,3
106,143,7
143,106,7
106,179,12
179,106,12
106,193,3
193,106,3
106,243,11
243,106,11
106,246,12
246,106,12
105,106,2
106,105,2
105,123,11
123,105,11
105,131,4
131,105,4
105,143,8
143,105,8
105,193,4
193,105,4
105,243,12
243,105,12
105,246,12
246,105,12
104,144,9
144,104,9
104,185,8
185,104,8
104,201,3
201,104,3
104,217,10
217,104,10
104,232,5
232,104,5
104,248,7
248,104,7
103,174,4
174,103,4
103,192,5
192,103,5
103,243,6
243,103,6
102,138,10
138,102,10
102,187,10
187,102,10
102,226,8
226,102,8
102,240,12
240,102,12
101,108,6
108,101,6
101,110,8
110,101,8
101,122,6
122,101,6
101,125,11
125,101,11
101,139,4
139,101,4
101,156,10
156,101,10
101,157,11
157,101,11
101,181,11
181,101,11
101,196,4
196,101,4
101,205,6
205,101,6
101,214,11
214,101,11
101,219,11
219,101,11
100,103,7
103,100,7
100,133,9
133,100,9
100,174,7
174,100,7
100,192,8
192,100,8
99,129,11
129,99,11
99,140,6
140,99,6
99,147,4
147,99,4
99,162,7
162,99,7
98,117,12
117,98,12
98,178,6
178,98,6
98,236,5
236,98,5
97,144,8
144,97,8
97,160,9
160,97,9
97,168,11
168,97,11
97,176,11
176,97,11
97,185,8
185,97,8
97,191,12
191,97,12
97,202,9
202,97,9
97,204,5
204,97,5
97,225,6
225,97,6
97,231,11
231,97,11
97,248,9
248,97,9
96,199,2
199,96,2
96,237,7
237,96,7
95,115,10
115,95,10
95,153,12
153,95,12
95,216,12
216,95,12
94,141,9
141,94,9
94,198,10
198,94,10
94,242,10
242,94,10
93,97,8
97,93,8
93,144,9
144,93,9
93,160,5
160,93,5
93,168,4
168,93,4
93,176,11
176,93,11
93,185,12
185,93,12
93,187,8
187,93,8
93,191,10
191,93,10
93,202,12
202,93,12
93,204,8
204,93,8
93,226,12
226,93,12
93,231,4
231,93,4
93,248,10
248,93,10
92,122,12
122,92,12
92,132,8
132,92,8
92,139,12
139,92,12
92,171,9
171,92,9
92,172,10
172,92,10
92,205,12
205,92,12
92,235,7
235,92,7
91,109,7
109,91,7
91,119,10
119,91,10
91,134,10
134,91,10
91,137,2
137,91,2
91,145,12
145,91,12
91,146,3
146,91,3
91,218,5
218,91,5
91,224,10
224,91,10
91,227,7
227,91,7
90,113,12
113,90,12
90,173,7
173,90,7
90,233,11
233,90,11
90,242,11
242,90,11
89,116,7
116,89,7
89,127,11
127,89,11
89,130,11
130,89,11
89,164,8
164,89,8
89,194,6
194,89,6
88,98,9
98,88,9
88,182,10
182,88,10
87,111,12
111,87,12
87,130,4
130,87,4
87,136,11
136,87,11
87,194,9
194,87,9
87,234,9
234,87,9
86,108,12
108,86,12
86,135,11
135,86,11
86,141,6
141,86,6
85,152,11
152,85,11
85,175,12
175,85,12
85,246,10
246,85,10
84,100,10
100,84,10
84,103,6
103,84,6
84,106,12
106,84,12
84,131,11
131,84,11
84,174,3
174,84,3
84,179,7
179,84,7
84,192,11
192,84,11
84,193,10
193,84,10
84,243,8
243,84,8
83,95,12
95,83,12
83,104,9
104,83,9
83,201,10
201,83,10
83,217,4
217,83,4
83,232,7
232,83,7
82,85,5
85,82,5
82,152,7
152,82,7
82,175,12
175,82,12
82,207,11
207,82,11
82,212,11
212,82,11
82,244,10
244,82,10
82,246,10
246,82,10
81,119,9
119,81,9
81,134,5
134,81,5
81,146,12
146,81,12
81,227,8
227,81,8
81,229,11
229,81,11
80,97,9
97,80,9
80,149,10
149,80,10
80,202,12
202,80,12
80,204,11
204,80,11
80,225,6
225,80,6
79,84,10
84,79,10
79,110,12
110,79,12
79,174,11
174,79,11
79,179,8
179,79,8
79,212,12
212,79,12
79,214,10
214,79,10
78,112,11
112,78,11
78,128,4
128,78,4
78,138,10
138,78,10
78,159,12
159,78,12
78,239,3
239,78,3
78,240,10
240,78,10
77,78,11
78,77,11
77,102,3
102,77,3
77,138,8
138,77,8
77,151,12
151,77,12
77,187,11
187,77,11
77,208,12
208,77,12
77,226,9
226,77,9
77,240,10
240,77,10
76,95,8
95,76,8
76,115,4
115,76,4
76,153,5
153,76,5
76,228,10
228,76,10
76,241,9
241,76,9
75,89,4
89,75,4
75,116,3
116,75,3
75,164,5
164,75,5
75,190,11
190,75,11
75,194,7
194,75,7
75,220,10
220,75,10
75,247,11
247,75,11
74,109,11
109,74,11
74,126,8
126,74,8
74,183,6
183,74,6
74,215,5
215,74,5
73,120,11
120,73,11
73,145,10
145,73,10
72,107,12
107,72,12
72,150,9
150,72,9
72,177,7
177,72,7
72,186,10
186,72,10
72,189,4
189,72,4
72,200,9
200,72,9
72,203,4
203,72,4
72,220,11
220,72,11
72,249,8
249,72,8
71,135,11
135,71,11
71,148,10
148,71,10
71,157,11
157,71,11
71,181,9
181,71,9
71,184,10
184,71,10
71,188,4
188,71,4
71,230,6
230,71,6
71,233,8
233,71,8
71,240,12
240,71,12
70,79,2
79,70,2
70,84,9
84,70,9
70,100,12
100,70,12
70,174,9
174,70,9
70,179,7
179,70,7
70,212,12
212,70,12
70,214,11
214,70,11
70,244,12
244,70,12
69,107,6
107,69,6
69,128,12
128,69,12
69,173,6
173,69,6
68,114,7
114,68,7
68,160,11
160,68,11
68,165,11
165,68,11
68,176,5
176,68,5
68,191,5
191,68,5
68,202,8
202,68,8
68,204,11
204,68,11
68,222,7
222,68,7
67,83,8
83,67,8
67,112,12
112,67,12
67,217,5
217,67,5
66,149,8
149,66,8
66,206,6
206,66,6
66,209,12
209,66,12
65,71,7
71,65,7
65,125,11
125,65,11
65,138,12
138,65,12
65,148,8
148,65,8
65,151,11
151,65,11
65,157,9
157,65,9
65,181,11
181,65,11
65,184,5
184,65,5
65,188,4
188,65,4
65,197,10
197,65,10
65,208,11
208,65,11
65,230,6
230,65,6
65,240,12
240,65,12
64,91,5
91,64,5
64,109,7
109,64,7
64,119,7
119,64,7
64,134,10
134,64,10
64,137,4
137,64,4
64,145,8
145,64,8
64,146,5
146,64,5
64,183,10
183,64,10
64,215,12
215,64,12
64,218,9
218,64,9
64,227,9
227,64,9
63,96,3
96,63,3
63,199,2
199,63,2
63,237,5
237,63,5
62,71,11
71,62,11
62,78,12
78,62,12
62,90,9
90,62,9
62,128,12
128,62,12
62,138,10
138,62,10
62,188,12
188,62,12
62,233,4
233,62,4
62,239,11
239,62,11
62,240,8
240,62,8
61,87,6
87,61,6
61,89,10
89,61,10
61,111,7
111,61,7
61,130,7
130,61,7
61,194,8
194,61,8
61,234,11
234,61,11
60,63,7
63,60,7
60,96,6
96,60,6
60,111,9
111,60,9
60,199,5
199,60,5
60,237,12
237,60,12
59,80,7
80,59,7
59,97,7
97,59,7
59,144,9
144,59,9
59,185,7
185,59,7
59,204,11
204,59,11
59,225,9
225,59,9
59,248,9
248,59,9
58,68,5
68,58,5
58,114,2
114,58,2
58,163,8
163,58,8
58,176,7
176,58,7
58,191,9
191,58,9
58,202,7
202,58,7
58,204,11
204,58,11
58,209,10
209,58,10
58,211,9
211,58,9
58,222,3
222,58,3
57,65,7
65,57,7
57,118,9
118,57,9
57,125,7
125,57,7
57,148,7
148,57,7
57,151,11
151,57,11
57,157,7
157,57,7
57,172,12
172,57,12
57,181,12
181,57,12
57,184,4
184,57,4
57,188,11
188,57,11
57,197,3
197,57,3
57,208,12
208,57,12
57,230,9
230,57,9
56,73,6
73,56,6
56,119,12
119,56,12
56,120,6
120,56,6
56,145,9
145,56,9
56,161,12
161,56,12
55,67,9
67,55,9
55,78,9
78,55,9
55,112,5
112,55,5
55,128,10
128,55,10
55,136,11
136,55,11
55,159,9
159,55,9
55,217,12
217,55,12
55,239,10
239,55,10
54,99,9
99,54,9
54,117,9
117,54,9
54,140,3
140,54,3
54,147,8
147,54,8
53,56,6
56,53,6
53,73,11
73,53,11
53,81,12
81,53,12
53,119,8
119,53,8
53,120,3
120,53,3
53,134,11
134,53,11
53,145,7
145,53,7
53,229,10
229,53,10
52,77,11
77,52,11
52,93,10
93,52,10
52,102,11
102,52,11
52,151,4
151,52,4
52,168,7
168,52,7
52,187,4
187,52,4
52,208,4
208,52,4
52,226,3
226,52,3
52,231,7
231,52,7
51,70,8
70,51,8
51,79,7
79,51,7
51,86,11
86,51,11
51,110,12
110,51,12
51,133,12
133,51,12
51,214,11
214,51,11
50,59,5
59,50,5
50,80,11
80,50,11
50,97,11
97,50,11
50,104,12
104,50,12
50,144,9
144,50,9
50,185,6
185,50,6
50,201,10
201,50,10
50,232,12
232,50,12
50,248,9
248,50,9
49,59,9
59,49,9
49,80,9
80,49,9
49,93,9
93,49,9
49,97,4
97,49,4
49,144,11
144,49,11
49,160,9
160,49,9
49,176,9
176,49,9
49,185,11
185,49,11
49,191,10
191,49,10
49,202,6
202,49,6
49,204,3
204,49,3
49,222,11
222,49,11
49,225,4
225,49,4
49,248,12
248,49,12
48,50,10
50,48,10
48,83,9
83,48,9
48,104,7
104,48,7
48,144,12
144,48,12
48,185,10
185,48,10
48,201,4
201,48,4
48,216,8
216,48,8
48,217,12
217,48,12
48,232,3
232,48,3
48,248,11
248,48,11
47,64,11
64,47,11
47,91,7
91,47,7
47,109,8
109,47,8
47,137,7
137,47,7
47,146,10
146,47,10
47,167,12
167,47,12
47,218,3
218,47,3
47,224,6
224,47,6
46,161,8
161,46,8
46,169,7
169,46,7
46,177,12
177,46,12
46,186,8
186,46,8
45,48,12
48,45,12
45,67,7
67,45,7
45,76,12
76,45,12
45,83,3
83,45,3
45,95,11
95,45,11
45,104,12
104,45,12
45,217,5
217,45,5
45,232,10
232,45,10
44,49,3
49,44,3
44,59,10
59,44,10
44,68,12
68,44,12
44,80,11
80,44,11
44,93,7
93,44,7
44,97,4
97,44,4
44,144,10
144,44,10
44,160,7
160,44,7
44,168,11
168,44,11
44,176,8
176,44,8
44,185,11
185,44,11
44,191,9
191,44,9
44,202,6
202,44,6
44,204,2
204,44,2
44,222,12
222,44,12
44,225,6
225,44,6
44,231,11
231,44,11
44,248,12
248,44,12
43,82,9
82,43,9
43,152,9
152,43,9
43,156,11
156,43,11
43,207,3
207,43,3
43,210,6
210,43,6
43,212,8
212,43,8
43,219,10
219,43,10
43,221,4
221,43,4
43,244,11
244,43,11
42,86,10
86,42,10
42,101,10
101,42,10
42,108,7
108,42,7
42,135,6
135,42,6
42,141,9
141,42,9
42,157,12
157,42,12
42,181,7
181,42,7
42,196,10
196,42,10
41,81,12
81,41,12
41,88,7
88,41,7
41,121,8
121,41,8
41,170,10
170,41,10
41,182,4
182,41,4
41,198,11
198,41,11
40,75,8
75,40,8
40,89,11
89,40,11
40,116,6
116,40,6
40,150,8
150,40,8
40,164,4
164,40,4
40,190,4
190,40,4
40,194,11
194,40,11
40,220,4
220,40,4
40,247,8
247,40,8
39,66,6
66,39,6
39,80,11
80,39,11
39,149,6
149,39,6
39,206,11
206,39,11
39,209,11
209,39,11
39,211,12
211,39,12
38,74,7
74,38,7
38,109,10
109,38,10
38,126,1
126,38,1
38,183,9
183,38,9
38,215,6
215,38,6
37,76,3
76,37,3
37,95,10
95,37,10
37,115,2
115,37,2
37,153,4
153,37,4
37,228,8
228,37,8
37,241,7
241,37,7
36,41,6
41,36,6
36,88,2
88,36,2
36,98,9
98,36,9
36,182,10
182,36,10
35,36,9
36,35,9
35,41,11
41,35,11
35,88,8
88,35,8
35,94,7
94,35,7
35,141,12
141,35,12
35,198,11
198,35,11
34,53,9
53,34,9
34,56,5
56,34,5
34,73,2
73,34,2
34,120,10
120,34,10
34,145,8
145,34,8
33,58,10
58,33,10
33,114,9
114,33,9
33,163,11
163,33,11
33,222,11
222,33,11
32,52,8
52,32,8
32,77,12
77,32,12
32,93,8
93,32,8
32,102,10
102,32,10
32,104,11
104,32,11
32,144,8
144,32,8
32,151,12
151,32,12
32,160,12
160,32,12
32,168,6
168,32,6
32,185,11
185,32,11
32,187,5
187,32,5
32,201,12
201,32,12
32,208,12
208,32,12
32,226,8
226,32,8
32,231,6
231,32,6
32,248,8
248,32,8
31,37,10
37,31,10
31,115,9
115,31,9
31,153,11
153,31,11
31,228,8
228,31,8
31,241,8
241,31,8
30,43,11
43,30,11
30,70,11
70,30,11
30,79,11
79,30,11
30,82,11
82,30,11
30,143,9
143,30,9
30,152,5
152,30,5
30,156,12
156,30,12
30,179,7
179,30,7
30,207,9
207,30,9
30,210,10
210,30,10
30,212,4
212,30,4
30,214,12
214,30,12
30,219,12
219,30,12
30,221,12
221,30,12
30,244,2
244,30,2
29,47,3
47,29,3
29,64,11
64,29,11
29,91,7
91,29,7
29,109,10
109,29,10
29,137,7
137,29,7
29,146,9
146,29,9
29,167,11
167,29,11
29,218,3
218,29,3
29,224,4
224,29,4
29,227,11
227,29,11
28,35,11
35,28,11
28,41,11
41,28,11
28,94,9
94,28,9
28,113,6
113,28,6
28,121,8
121,28,8
28,170,11
170,28,11
28,182,9
182,28,9
28,198,1
198,28,1
28,223,10
223,28,10
28,242,3
242,28,3
27,62,8
62,27,8
27,65,8
65,27,8
27,71,6
71,27,6
27,138,8
138,27,8
27,184,12
184,27,12
27,188,4
188,27,4
27,230,9
230,27,9
27,233,5
233,27,5
27,240,7
240,27,7
26,55,10
55,26,10
26,77,4
77,26,4
26,78,10
78,26,10
26,102,5
102,26,5
26,138,10
138,26,10
26,217,12
217,26,12
26,226,12
226,26,12
26,239,12
239,26,12
26,240,12
240,26,12
25,60,4
60,25,4
25,63,10
63,25,10
25,96,9
96,25,9
25,111,6
111,25,6
25,199,8
199,25,8
24,39,8
39,24,8
24,66,9
66,24,9
24,80,12
80,24,12
24,114,11
114,24,11
24,149,3
149,24,3
24,163,6
163,24,6
24,206,10
206,24,10
24,209,3
209,24,3
24,211,4
211,24,4
24,222,10
222,24,10
24,225,12
225,24,12
23,33,7
33,23,7
23,58,8
58,23,8
23,68,8
68,23,8
23,114,8
114,23,8
23,176,12
176,23,12
23,195,9
195,23,9
23,222,10
222,23,10
22,34,4
34,22,4
22,53,8
53,22,8
22,56,2
56,22,2
22,73,5
73,22,5
22,120,7
120,22,7
22,145,10
145,22,10
21,27,2
27,21,2
21,62,8
62,21,8
21,65,8
65,21,8
21,71,4
71,21,4
21,138,10
138,21,10
21,184,12
184,21,12
21,188,5
188,21,5
21,230,9
230,21,9
21,233,5
233,21,5
21,240,9
240,21,9
20,40,8
40,20,8
20,75,3
75,20,3
20,89,6
89,20,6
20,116,3
116,20,3
20,127,12
127,20,12
20,164,7
164,20,7
20,190,10
190,20,10
20,194,10
194,20,10
20,220,11
220,20,11
20,247,8
247,20,8
19,70,7
70,19,7
19,79,9
79,19,9
19,84,4
84,19,4
19,100,7
100,19,7
19,103,6
103,19,6
19,174,2
174,19,2
19,179,9
179,19,9
19,192,10
192,19,10
19,243,10
243,19,10
18,35,12
35,18,12
18,51,12
51,18,12
18,86,3
86,18,3
18,94,12
94,18,12
18,141,7
141,18,7
17,41,11
41,17,11
17,81,6
81,17,6
17,121,10
121,17,10
17,134,11
134,17,11
17,158,11
158,17,11
17,170,8
170,17,8
17,182,10
182,17,10
17,223,12
223,17,12
17,229,7
229,17,7
16,54,8
54,16,8
16,98,12
98,16,12
16,99,11
99,16,11
16,117,6
117,16,6
16,129,10
129,16,10
16,140,8
140,16,8
16,147,8
147,16,8
16,166,12
166,16,12
16,178,7
178,16,7
16,236,8
236,16,8
15,24,5
24,15,5
15,39,10
39,15,10
15,49,11
49,15,11
15,58,11
58,15,11
15,66,12
66,15,12
15,80,9
80,15,9
15,114,10
114,15,10
15,149,5
149,15,5
15,163,6
163,15,6
15,202,9
202,15,9
15,204,12
204,15,12
15,209,5
209,15,5
15,211,4
211,15,4
15,222,8
222,15,8
15,225,8
225,15,8
14,18,8
18,14,8
14,51,10
51,14,10
14,86,10
86,14,10
14,129,11
129,14,11
14,133,7
133,14,7
14,166,9
166,14,9
13,19,9
19,13,9
13,100,3
100,13,3
13,103,9
103,13,9
13,129,11
129,13,11
13,133,7
133,13,7
13,162,12
162,13,12
13,174,10
174,13,10
13,192,9
192,13,9
12,28,7
28,12,7
12,35,7
35,12,7
12,36,9
36,12,9
12,41,7
41,12,7
12,88,8
88,12,8
12,94,9
94,12,9
12,113,10
113,12,10
12,121,9
121,12,9
12,170,12
170,12,12
12,182,7
182,12,7
12,198,6
198,12,6
12,242,9
242,12,9
11,30,9
30,11,9
11,43,11
43,11,11
11,82,4
82,11,4
11,85,7
85,11,7
11,143,9
143,11,9
11,152,5
152,11,5
11,175,10
175,11,10
11,207,12
207,11,12
11,212,10
212,11,10
11,244,8
244,11,8
11,246,7
246,11,7
10,105,12
105,10,12
10,106,12
106,10,12
10,123,1
123,10,1
10,175,8
175,10,8
10,246,10
246,10,10
9,23,4
23,9,4
9,33,9
33,9,9
9,58,11
58,9,11
9,68,10
68,9,10
9,114,12
114,9,12
9,142,11
142,9,11
9,195,5
